day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,m9_shard,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-07-31,M7,MANKIND,SELL,SELL-EX19,219,11:00,660,2433.4,,BREAKOUT,1,0,,0.433,-5.311,PHA,,,,,,,,-404.0,,-1.0,,100% SL 11:40,,-516,-1.0,100% SL 11:40,0.53,2.17,0.53,0.53,-1.59,0.476,MIXED
2026-07-31,M7,NAUKRI,BUY,BUY-EX9,108,11:00,660,1232.2,,BREAKOUT,1,0,,0.433,-1.028,NEWAGE,,,,,,,,-442.0,,-1.0,,100% SL 11:15,,-528,-1.0,100% SL 11:15,0.1,1.4,0.05,0.05,-0.43,0.476,MIXED
2026-07-31,M7,NYKAA,SELL,SELL-EX2,202,11:00,660,332.85,,BREAKOUT,1,0,,0.433,-0.344,NEWAGE,,,,,,,,-90.0,,-0.19,,100% EOD 15:20,,-163,-0.19,100% EOD 15:20,0.56,0.54,0.19,0.31,-0.29,0.476,MIXED
2026-07-31,M7,SUZLON,BUY,BUY-EX,101,11:00,660,48.07,,BREAKOUT,1,0,,0.433,1.371,GREEN,,,,,,,,-76.0,,-0.08,,100% EOD 15:20,,-143,-0.08,100% EOD 15:20,0.12,0.28,0.04,0.04,-0.04,0.476,MIXED
2026-07-31,M7,CANBK,SELL,SELL-EX1,201,11:05,665,124.59,,BREAKOUT,1,0,,0.433,-0.008,PSUBK,,,,,,,,-170.0,,-1.0,,100% SL 13:05,,-258,-1.0,100% SL 13:05,0.81,1.45,0.31,0.74,-0.25,0.476,MIXED
2026-07-31,M7,PIDILITIND,SELL,SELL-EX2,202,11:05,665,1618.8,,BREAKOUT,1,0,,0.433,-0.687,CHEMICALS,,,,,,,,249.0,,0.58,,100% EOD 15:20,,178,0.58,100% EOD 15:20,1.23,0.27,0.19,0.19,0.69,0.476,MIXED
2026-07-31,M7,RECLTD,SELL,SELL-EX1,201,11:05,665,370.55,,BREAKOUT,1,0,,0.433,-1.213,FIN,,,,,,,,-231.0,,-1.0,,100% SL 12:10,,-319,-1.0,100% SL 12:10,0.32,1.83,0.23,0.32,-0.62,0.476,MIXED
2026-07-31,M7,TATACONSUM,SELL,SELL-EX1,201,11:10,670,1087.0,,BREAKOUT,1,0,,0.433,-0.731,FMCG,,,,,,,,176.0,,0.52,,100% EOD 15:20,,113,0.54,100% EOD 15:20,0.79,0.3,0.52,0.64,0.45,0.476,MIXED
2026-07-31,M7,NATIONALUM,BUY,BUY-EX,101,11:15,675,355.25,,BREAKOUT,1,0,,0.433,1.82,MET,,,,,,,,-409.0,,-1.0,,100% SL 11:50,,-496,-1.0,100% SL 11:50,0.17,2.6,0.17,0.17,-1.34,0.476,MIXED
2026-07-31,M7,SAIL,SELL,NORMAL SELL,280,11:15,675,168.75,,BREAKOUT,1,0,,0.433,-0.16,MET,,,,,,,,-276.0,,-1.0,,100% SL 12:30,,-364,-1.0,100% SL 12:30,0.84,1.67,0.84,0.84,-0.05,0.476,MIXED
2026-07-31,M7,SRF,BUY,BUY-EX4,103,11:15,675,2614.6,,BREAKOUT,1,0,,0.433,0.292,CHEMICALS,,,,,,,,171.0,,0.74,,100% EOD 15:20,,246,1.45,100% trail 13:55,2.02,0.44,1.26,1.26,0.39,0.476,MIXED
2026-07-31,M7,ASTRAL,SELL,NORMAL SELL,280,11:25,685,1450.8,,BREAKOUT,1,0,,0.433,-1.373,BUILDMAT,,,,,,,,129.0,,0.34,,100% EOD 15:20,,57,0.34,100% EOD 15:20,0.61,0.73,0.4,0.4,0.06,0.476,MIXED
2026-07-31,M7,NAUKRI,SELL,SELL-EX15,215,11:20,680,1219.3,,BREAKOUT,1,0,,0.433,-2.064,NEWAGE,,,,,,,,-562.0,,-1.0,,100% SL 13:25,,-651,-1.0,100% SL 13:25,0.19,1.03,0.19,0.19,-0.62,0.476,MIXED
2026-07-31,M7,SWIGGY,SELL,SELL-EX15,215,11:20,680,288.44,,BREAKOUT,1,0,,0.433,-1.858,NEWAGE,,,,,,,,579.0,,0.64,,100% EOD 15:20,,509,0.64,100% EOD 15:20,0.79,0.23,0.59,0.69,1.27,0.476,MIXED
2026-07-31,M7,BANKINDIA,SELL,SELL-EX8,208,11:30,690,137.17,,BREAKOUT,1,0,,0.433,-0.167,PSUBK,,,,,,,,-203.0,,-1.0,,100% SL 13:00,,-291,-1.0,100% SL 13:00,0.54,2.7,0.04,0.54,-0.4,0.476,MIXED
2026-07-31,M7,HINDUNILVR,SELL,SELL-EX1,201,11:35,695,2098.0,,BREAKOUT,1,0,,0.433,-0.427,FMCG,,,,,,,,-51.0,,-0.24,,100% EOD 15:20,,-122,-0.24,100% EOD 15:20,0.42,0.6,0.1,0.42,-0.07,0.476,MIXED
2026-07-31,M7,AMBUJACEM,SELL,NORMAL SELL,280,11:45,705,431.75,,BREAKOUT,1,0,,0.433,-0.838,CEMENT,,,,,,,,-194.0,,-1.0,,100% SL 13:00,,-282,-1.0,100% SL 13:00,0.89,1.3,0.89,0.89,-0.06,0.476,MIXED
2026-07-31,M7,JSWSTEEL,SELL,NORMAL SELL,280,11:45,705,1265.2,,BREAKOUT,1,0,,0.433,-0.26,MET,,,,,,,,-302.0,,-1.0,,100% SL 15:00,,-389,-1.0,100% SL 15:00,0.41,1.03,0.37,0.41,-0.49,0.476,MIXED
2026-07-31,M7,NMDC,SELL,SELL-EX1,201,11:45,705,84.93,,BREAKOUT,1,0,,0.433,-0.258,MET,,,,,,,,-88.0,,-0.31,,100% EOD 15:20,,-161,-0.31,100% EOD 15:20,0.49,0.69,0.22,0.33,-0.14,0.476,MIXED
2026-07-31,M7,360ONE,BUY,ENTRY BUY,90,09:20,560,1154.8,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.476,CAPMKTS,,,,,,,,,,,,,,-738,-1.0,100% SL 12:10,0.74,1.51,0.74,0.74,-1.63,0.476,MIXED
2026-07-31,M7,ABB,BUY,ENTRY BUY,90,09:20,560,7424.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.838,CAPGOODS,,,,,,,,,,,,,,-528,-1.0,100% SL 15:00,0.81,2.97,0.81,0.81,-2.42,0.476,MIXED
2026-07-31,M7,ABCAPITAL,BUY,ENTRY BUY,90,09:20,560,407.8,,,0,0,scanner-table preview (90/290) — no chart label,0.433,3.516,FIN,,,,,,,,,,,,,,-969,-1.0,100% SL 14:15,0.56,1.09,0.36,0.36,-0.69,0.476,MIXED
2026-07-31,M7,ADANIENSOL,BUY,ENTRY BUY,90,09:20,560,1675.2,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.404,ENE,,,,,,,,,,,,,,-350,-1.0,100% SL 09:25,0.7,4.94,0.7,0.7,-1.78,0.476,MIXED
2026-07-31,M7,ADANIPORTS,BUY,ENTRY BUY,90,09:25,565,1665.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.211,LOGISTICS,,,,,,,,,,,,,,816,3.94,100% trail 14:35,5.63,0.41,0.75,0.75,1.56,0.476,MIXED
2026-07-31,M7,ANGELONE,BUY,ENTRY BUY,90,09:25,565,296.8,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.714,CAPMKTS,,,,,,,,,,,,,,-31,0.06,100% EOD 15:20,0.72,0.37,0.42,0.42,0.24,0.476,MIXED
2026-07-31,M7,APLAPOLLO,SELL,ENTRY SELL,290,09:25,565,1879.4,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.718,MET,,,,,,,,,,,,,,1651,2.28,100% EOD 15:20,2.57,0.29,0.62,0.62,3.16,0.476,MIXED
2026-07-31,M7,ASHOKLEY,BUY,ENTRY BUY,90,09:20,560,160.86,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.297,AUTO,,,,,,,,,,,,,,1218,2.45,100% trail 11:05,3.4,0.4,2.4,3.1,2.92,0.476,MIXED
2026-07-31,M7,AUBANK,BUY,ENTRY BUY,90,09:20,560,1040.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.678,BANK,,,,,,,,,,,,,,190,1.09,100% trail 15:15,3.28,0.79,0.51,0.89,0.58,0.476,MIXED
2026-07-31,M7,BAJAJ-AUTO,BUY,ENTRY BUY,90,09:20,560,11513.5,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.599,AUTO,,,,,,,,,,,,,,-7,0.08,100% EOD 15:20,0.41,0.29,0.04,0.04,0.05,0.476,MIXED
2026-07-31,M7,BAJAJHLDNG,BUY,ENTRY BUY,90,09:20,560,11130.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.932,FIN,,,,,,,,,,,,,,899,1.35,100% trail 12:35,1.86,0.68,0.49,0.66,1.84,0.476,MIXED
2026-07-31,M7,BANDHANBNK,BUY,ENTRY BUY,90,09:25,565,174.51,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.96,BANK,,,,,,,,,,,,,,-259,-0.63,100% EOD 15:20,0.86,0.87,0.86,0.86,-0.35,0.476,MIXED
2026-07-31,M7,BANKINDIA,BUY,ENTRY BUY,90,09:20,560,138.02,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.451,PSUBK,,,,,,,,,,,,,,-250,-1.0,100% SL 10:05,1.47,2.56,0.69,0.69,-0.22,0.476,MIXED
2026-07-31,M7,BDL,BUY,ENTRY BUY,90,09:20,560,1255.6,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.69,DEF,,,,,,,,,,,,,,-61,0.07,100% trail 11:10,1.04,0.63,0.67,1.04,-0.29,0.476,MIXED
2026-07-31,M7,BEL,BUY,ENTRY BUY,90,09:20,560,387.8,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.727,DEF,,,,,,,,,,,,,,-73,0.0,100% EOD 15:20,0.97,0.54,0.97,0.97,0.0,0.476,MIXED
2026-07-31,M7,BLUESTARCO,BUY,ENTRY BUY,90,09:20,560,1705.3,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.076,CDUR,,,,,,,,,,,,,,-598,-1.0,100% SL 11:25,0.9,1.89,0.9,0.9,-1.6,0.476,MIXED
2026-07-31,M7,BSE,BUY,ENTRY BUY,90,09:25,565,3576.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.223,CAPMKTS,,,,,,,,,,,,,,867,1.21,100% EOD 15:20,1.28,0.64,0.15,0.15,1.98,0.476,MIXED
2026-07-31,M7,CAMS,BUY,ENTRY BUY,90,09:20,560,796.55,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.422,CAPMKTS,,,,,,,,,,,,,,-16,0.12,100% trail 11:40,1.15,0.81,1.15,1.15,-0.18,0.476,MIXED
2026-07-31,M7,CDSL,BUY,ENTRY BUY,90,09:25,565,1345.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.598,CAPMKTS,,,,,,,,,,,,,,-393,-1.0,100% SL 12:40,0.36,1.81,0.36,0.36,-0.97,0.476,MIXED
2026-07-31,M7,COALINDIA,SELL,ENTRY SELL,290,09:20,560,411.15,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-1.45,ENE,,,,,,,,,,,,,,-515,-1.0,100% SL 13:55,0.28,1.12,0.28,0.28,-0.79,0.476,MIXED
2026-07-31,M7,COCHINSHIP,BUY,ENTRY BUY,90,09:20,560,1413.2,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.655,DEF,,,,,,,,,,,,,,210,0.61,100% EOD 15:20,1.32,0.71,0.43,0.78,1.19,0.476,MIXED
2026-07-31,M7,COLPAL,SELL,ENTRY SELL,290,09:25,565,2065.4,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.94,FMCG,,,,,,,,,,,,,,-247,-0.21,100% EOD 15:20,0.41,0.34,0.41,0.41,-0.15,0.476,MIXED
2026-07-31,M7,CROMPTON,BUY,ENTRY BUY,90,09:25,565,261.95,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.75,CDUR,,,,,,,,,,,,,,-467,-1.0,100% SL 13:25,0.97,1.9,0.25,0.97,-0.65,0.476,MIXED
2026-07-31,M7,CUMMINSIND,BUY,ENTRY BUY,90,09:20,560,5541.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,2.526,CAPGOODS,,,,,,,,,,,,,,-239,-0.23,100% EOD 15:20,0.32,0.41,0.32,0.32,-0.53,0.476,MIXED
2026-07-31,M7,DABUR,SELL,ENTRY SELL,290,09:20,560,423.5,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.889,FMCG,,,,,,,,,,,,,,198,0.36,100% EOD 15:20,0.51,0.32,0.51,0.51,0.43,0.476,MIXED
2026-07-31,M7,DELHIVERY,BUY,ENTRY BUY,90,09:20,560,473.1,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.874,LOGISTICS,,,,,,,,,,,,,,-627,-1.0,100% SL 11:05,3.56,1.58,0.04,0.04,1.61,0.476,MIXED
2026-07-31,M7,DIXON,BUY,ENTRY BUY,90,09:25,565,14390.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.482,CDUR,,,,,,,,,,,,,,206,0.69,100% trail 13:05,1.45,5.77,0.28,0.28,-4.44,0.476,MIXED
2026-07-31,M7,EICHERMOT,SELL,ENTRY SELL,290,09:20,560,7811.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-1.239,AUTO,,,,,,,,,,,,,,-216,-0.27,100% EOD 15:20,0.19,0.92,0.19,0.19,-0.31,0.476,MIXED
2026-07-31,M7,FEDERALBNK,BUY,ENTRY BUY,90,09:20,560,356.2,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.607,BANK,,,,,,,,,,,,,,-42,0.22,100% trail 10:30,2.3,0.3,1.09,1.09,0.69,0.476,MIXED
2026-07-31,M7,FORCEMOT,BUY,ENTRY BUY,90,09:25,565,17822.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.204,AUTO,,,,,,,,,,,,,,307,0.91,100% trail 11:55,2.58,0.63,0.33,0.33,0.27,0.476,MIXED
2026-07-31,M7,GODREJCP,SELL,ENTRY SELL,290,09:20,560,1062.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.924,FMCG,,,,,,,,,,,,,,-530,-1.0,100% SL 12:25,0.78,1.52,0.78,0.78,-0.39,0.476,MIXED
2026-07-31,M7,GODREJPROP,BUY,ENTRY BUY,90,09:20,560,2123.2,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.246,REALTY,,,,,,,,,,,,,,-512,-1.0,100% SL 15:00,0.58,1.46,0.58,0.58,-1.04,0.476,MIXED
2026-07-31,M7,GRASIM,BUY,ENTRY BUY,90,09:20,560,3133.7,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.084,CEMENT,,,,,,,,,,,,,,-448,-1.0,100% SL 13:00,0.09,1.68,0.03,0.09,-1.31,0.476,MIXED
2026-07-31,M7,HAL,BUY,ENTRY BUY,90,09:20,560,4616.6,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.58,DEF,,,,,,,,,,,,,,55,0.52,100% trail 10:40,1.98,0.29,1.26,1.98,0.51,0.476,MIXED
2026-07-31,M7,HDFCAMC,BUY,ENTRY BUY,90,09:20,560,2570.4,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.82,CAPMKTS,,,,,,,,,,,,,,714,2.03,100% trail 15:15,2.86,0.44,0.56,0.56,1.7,0.476,MIXED
2026-07-31,M7,HINDUNILVR,SELL,ENTRY SELL,290,09:20,560,2103.1,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.185,FMCG,,,,,,,,,,,,,,-4,0.17,100% EOD 15:20,0.71,0.46,0.71,0.71,0.18,0.476,MIXED
2026-07-31,M7,IDEA,BUY,ENTRY BUY,90,09:20,560,12.99,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.854,TELECOM,,,,,,,,,,,,,,-367,-1.0,100% SL 09:35,1.29,3.29,0.57,0.57,0.23,0.476,MIXED
2026-07-31,M7,IDFCFIRSTB,BUY,ENTRY BUY,90,09:20,560,85.26,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.661,BANK,,,,,,,,,,,,,,-479,-1.0,100% SL 15:10,0.72,1.12,0.48,0.64,-0.49,0.476,MIXED
2026-07-31,M7,IEX,BUY,ENTRY BUY,90,09:20,560,133.1,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.294,CAPMKTS,,,,,,,,,,,,,,-847,-1.0,100% SL 12:45,0.2,1.01,0.2,0.2,-0.8,0.476,MIXED
2026-07-31,M7,INDHOTEL,BUY,ENTRY BUY,90,09:20,560,756.35,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.062,TRAVEL,,,,,,,,,,,,,,-688,-1.0,100% SL 10:15,0.12,2.14,0.12,0.12,-2.19,0.476,MIXED
2026-07-31,M7,IOC,SELL,ENTRY SELL,290,09:20,560,139.46,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.243,OIL,,,,,,,,,,,,,,-417,-1.0,100% SL 12:30,0.65,1.34,0.65,0.65,-0.38,0.476,MIXED
2026-07-31,M7,ITC,SELL,ENTRY SELL,290,09:25,565,283.75,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.63,FMCG,,,,,,,,,,,,,,254,0.92,100% trail 12:10,1.75,0.28,1.26,1.26,0.97,0.476,MIXED
2026-07-31,M7,JSWENERGY,BUY,ENTRY BUY,90,09:20,560,545.95,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.525,ENE,,,,,,,,,,,,,,694,2.07,100% trail 13:10,2.7,0.22,0.9,0.97,1.68,0.476,MIXED
2026-07-31,M7,KFINTECH,BUY,ENTRY BUY,90,09:25,565,950.55,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.128,CAPMKTS,,,,,,,,,,,,,,-774,-0.79,100% EOD 15:20,0.34,0.91,0.34,0.34,-1.53,0.476,MIXED
2026-07-31,M7,LAURUSLABS,BUY,ENTRY BUY,90,09:20,560,1799.1,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.977,PHA,,,,,,,,,,,,,,344,1.1,100% trail 11:05,1.9,0.28,1.79,1.79,0.88,0.476,MIXED
2026-07-31,M7,LTF,BUY,ENTRY BUY,90,09:20,560,311.95,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.944,FIN,,,,,,,,,,,,,,-289,-0.25,100% EOD 15:20,0.39,0.41,0.39,0.39,-0.3,0.476,MIXED
2026-07-31,M7,LUPIN,SELL,ENTRY SELL,290,09:20,560,2415.9,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.169,PHA,,,,,,,,,,,,,,-129,-0.15,100% EOD 15:20,0.61,0.78,0.33,0.41,0.08,0.476,MIXED
2026-07-31,M7,MARICO,SELL,ENTRY SELL,290,09:25,565,877.05,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-1.122,FMCG,,,,,,,,,,,,,,360,0.63,100% EOD 15:20,0.75,0.27,0.34,0.36,0.92,0.476,MIXED
2026-07-31,M7,MAZDOCK,BUY,ENTRY BUY,90,09:20,560,2347.7,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.933,DEF,,,,,,,,,,,,,,658,1.83,100% trail 12:40,2.79,0.47,1.0,2.79,1.46,0.476,MIXED
2026-07-31,M7,MCX,BUY,ENTRY BUY,90,09:25,565,2693.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.444,CAPMKTS,,,,,,,,,,,,,,-103,-0.07,100% EOD 15:20,0.47,0.78,0.47,0.47,-0.03,0.476,MIXED
2026-07-31,M7,MOTHERSON,BUY,ENTRY BUY,90,09:20,560,148.24,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.057,AUTO,,,,,,,,,,,,,,777,1.39,100% trail 13:20,2.25,0.35,0.78,0.95,1.83,0.476,MIXED
2026-07-31,M7,MOTILALOFS,BUY,ENTRY BUY,90,09:20,560,852.1,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.816,CAPMKTS,,,,,,,,,,,,,,-136,-0.07,100% EOD 15:20,0.53,0.32,0.47,0.47,0.06,0.476,MIXED
2026-07-31,M7,MUTHOOTFIN,BUY,ENTRY BUY,90,09:20,560,3055.5,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.512,FIN,,,,,,,,,,,,,,163,0.38,100% trail 10:45,2.18,0.5,1.12,1.12,2.39,0.476,MIXED
2026-07-31,M7,NAM-INDIA,BUY,ENTRY BUY,90,09:20,560,1162.6,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.272,CAPMKTS,,,,,,,,,,,,,,-136,-0.07,100% EOD 15:20,0.6,0.46,0.22,0.22,-0.09,0.476,MIXED
2026-07-31,M7,NBCC,BUY,ENTRY BUY,90,09:20,560,94.58,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.885,PSE,,,,,,,,,,,,,,150,0.5,100% trail 14:40,1.08,0.81,0.64,0.64,0.18,0.476,MIXED
2026-07-31,M7,NESTLEIND,SELL,ENTRY SELL,290,09:25,565,1513.7,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.349,FMCG,,,,,,,,,,,,,,338,0.83,100% trail 14:50,1.04,0.34,0.24,0.24,0.57,0.476,MIXED
2026-07-31,M7,NHPC,BUY,ENTRY BUY,90,09:20,560,78.56,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.512,ENE,,,,,,,,,,,,,,105,0.42,100% EOD 15:20,0.45,0.84,0.33,0.33,0.18,0.476,MIXED
2026-07-31,M7,NYKAA,BUY,ENTRY BUY,90,09:20,560,337.8,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.138,NEWAGE,,,,,,,,,,,,,,-498,-1.0,100% SL 09:50,0.07,2.44,0.07,0.07,-1.18,0.476,MIXED
2026-07-31,M7,OBEROIRLTY,BUY,ENTRY BUY,90,09:25,565,1827.7,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.7,REALTY,,,,,,,,,,,,,,-96,-0.04,100% EOD 15:20,0.4,0.43,0.4,0.4,-0.15,0.476,MIXED
2026-07-31,M7,ONGC,SELL,ENTRY SELL,290,09:20,560,239.3,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.829,OIL,,,,,,,,,,,,,,-581,-1.0,100% SL 13:10,0.48,1.54,0.48,0.48,-1.25,0.476,MIXED
2026-07-31,M7,PAYTM,BUY,ENTRY BUY,90,09:20,560,1347.3,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.232,NEWAGE,,,,,,,,,,,,,,-440,-0.42,100% EOD 15:20,0.5,0.65,0.07,0.07,-0.73,0.476,MIXED
2026-07-31,M7,PETRONET,SELL,ENTRY SELL,290,09:20,560,277.55,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.52,OIL,,,,,,,,,,,,,,-431,-1.0,100% SL 10:20,0.31,1.96,0.31,0.31,-0.9,0.476,MIXED
2026-07-31,M7,PHOENIXLTD,BUY,ENTRY BUY,90,09:20,560,1894.4,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.334,REALTY,,,,,,,,,,,,,,296,1.08,100% trail 11:50,1.68,0.7,0.86,1.02,-0.07,0.476,MIXED
2026-07-31,M7,PIDILITIND,BUY,ENTRY BUY,90,09:20,560,1636.1,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.374,CHEMICALS,,,,,,,,,,,,,,-351,-1.0,100% SL 09:25,0.2,3.98,0.2,0.2,-1.74,0.476,MIXED
2026-07-31,M7,PIDILITIND,SELL,ENTRY SELL,290,09:25,565,1624.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.368,CHEMICALS,,,,,,,,,,,,,,334,1.01,100% EOD 15:20,1.73,1.04,0.2,0.2,1.01,0.476,MIXED
2026-07-31,M7,PIIND,SELL,ENTRY SELL,290,09:20,560,2759.7,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.73,CHEMICALS,,,,,,,,,,,,,,31,0.26,100% EOD 15:20,0.89,0.36,0.52,0.52,0.09,0.476,MIXED
2026-07-31,M7,POLICYBZR,BUY,ENTRY BUY,90,09:20,560,1607.1,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.822,INSURANCE,,,,,,,,,,,,,,-231,-0.38,100% EOD 15:20,0.48,0.92,0.48,0.48,-0.26,0.476,MIXED
2026-07-31,M7,PREMIERENE,BUY,ENTRY BUY,90,09:20,560,991.3,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.742,GREEN,,,,,,,,,,,,,,552,1.26,100% trail 11:50,3.5,0.5,0.85,1.88,2.68,0.476,MIXED
2026-07-31,M7,RADICO,SELL,ENTRY SELL,290,09:20,560,4327.1,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.959,FMCG,,,,,,,,,,,,,,-619,-1.0,100% SL 10:20,0.13,1.29,0.09,0.09,-0.55,0.476,MIXED
2026-07-31,M7,RELIANCE,BUY,ENTRY BUY,90,09:25,565,1297.3,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.613,ENE,,,,,,,,,,,,,,-184,-1.0,100% SL 09:30,4.84,1.45,1.41,1.45,0.59,0.476,MIXED
2026-07-31,M7,SBILIFE,BUY,ENTRY BUY,90,09:20,560,1896.5,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.575,INSURANCE,,,,,,,,,,,,,,-590,-1.0,100% SL 11:35,0.12,1.34,0.12,0.12,-0.32,0.476,MIXED
2026-07-31,M7,SHREECEM,SELL,ENTRY SELL,290,09:20,560,26310.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,-0.754,CEMENT,,,,,,,,,,,,,,127,0.89,100% trail 10:10,4.15,1.43,0.59,1.23,-1.06,0.476,MIXED
2026-07-31,M7,SHRIRAMFIN,BUY,ENTRY BUY,90,09:20,560,1047.2,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.769,FIN,,,,,,,,,,,,,,-6,0.08,100% EOD 15:20,0.4,0.54,0.4,0.4,-0.08,0.476,MIXED
2026-07-31,M7,SIEMENS,BUY,ENTRY BUY,90,09:20,560,3736.8,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.959,CAPGOODS,,,,,,,,,,,,,,117,0.21,100% EOD 15:20,0.95,0.37,0.4,0.48,0.14,0.476,MIXED
2026-07-31,M7,SOLARINDS,BUY,ENTRY BUY,90,09:20,560,18459.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,2.266,DEF,,,,,,,,,,,,,,-162,-0.15,100% EOD 15:20,0.45,0.54,0.18,0.45,-0.43,0.476,MIXED
2026-07-31,M7,SRF,BUY,ENTRY BUY,90,09:20,560,2611.4,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.169,CHEMICALS,,,,,,,,,,,,,,-313,-1.0,100% SL 10:00,2.32,1.14,0.25,0.25,0.51,0.476,MIXED
2026-07-31,M7,TATAPOWER,BUY,ENTRY BUY,90,09:20,560,380.05,,,0,0,scanner-table preview (90/290) — no chart label,0.433,1.077,ENE,,,,,,,,,,,,,,19,0.24,100% EOD 15:20,0.44,0.64,0.35,0.35,0.2,0.476,MIXED
2026-07-31,M7,TIINDIA,BUY,ENTRY BUY,90,09:20,560,2718.0,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.966,AUTO,,,,,,,,,,,,,,506,1.12,100% trail 11:25,1.93,0.27,1.35,1.93,1.18,0.476,MIXED
2026-07-31,M7,TITAN,BUY,ENTRY BUY,90,09:20,560,4856.8,,,0,0,scanner-table preview (90/290) — no chart label,0.433,0.266,CDUR,,,,,,,,,,,,,,105,0.48,100% EOD 15:20,0.79,0.48,0.08,0.08,0.58,0.476,MIXED
